case:concept:name;concept:name;concept:flops;concept:kernel;concept:operation;timestamp:start
algorithm24;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 19:25:10.090288
algorithm24;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 19:25:11.090288
algorithm24;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2022-12-21 19:25:12.090288
algorithm24;LAPACK.potrf_4.06e+06;4.06e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2022-12-21 19:25:13.090288
algorithm24;trsv_5.29e+04;5.29e+04;trsv!('L', 'N', 'N', ml4, ml5);tmp23 = (L15^-1 tmp21);2022-12-21 19:25:14.090288
algorithm24;trsv_5.29e+04;5.29e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2022-12-21 19:25:15.090288
algorithm75;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 20:50:06.090288
algorithm75;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 20:50:07.090288
algorithm75;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2022-12-21 20:50:08.090288
algorithm75;LAPACK.potrf_4.06e+06;4.06e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2022-12-21 20:50:09.090288
algorithm75;trsm_5.29e+07;5.29e+07;trsm!('R', 'L', 'T', 'N', 1.0, ml3, ml0);tmp70 = (tmp12 L15^-T);2022-12-21 20:50:10.090288
algorithm75;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 20:50:11.090288
algorithm75;gemv_4.6e+05;4.6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp23 = (tmp70^T tmp68);2022-12-21 20:50:12.090288
algorithm75;trsv_5.29e+04;5.29e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2022-12-21 20:50:13.090288
algorithm86;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 21:08:26.090288
algorithm86;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 21:08:27.090288
algorithm86;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 21:08:28.090288
algorithm86;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 21:08:29.090288
algorithm86;LAPACK.potrf_4.06e+06;4.06e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2022-12-21 21:08:30.090288
algorithm86;trsm_5.29e+07;5.29e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2022-12-21 21:08:31.090288
algorithm86;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 21:08:32.090288
algorithm86;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 21:08:33.090288
algorithm86;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp23 = (tmp219 tmp71);2022-12-21 21:08:34.090288
algorithm86;trsv_5.29e+04;5.29e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2022-12-21 21:08:35.090288
algorithm9;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 19:00:06.090288
algorithm9;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 19:00:07.090288
algorithm9;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 19:00:08.090288
algorithm9;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 19:00:09.090288
algorithm9;LAPACK.potrf_4.06e+06;4.06e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2022-12-21 19:00:10.090288
algorithm9;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 19:00:11.090288
algorithm9;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 19:00:12.090288
algorithm9;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2022-12-21 19:00:13.090288
algorithm9;trsv_5.29e+04;5.29e+04;trsv!('L', 'N', 'N', ml4, ml5);tmp23 = (L15^-1 tmp21);2022-12-21 19:00:14.090288
algorithm9;trsv_5.29e+04;5.29e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2022-12-21 19:00:15.090288
algorithm97;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 21:26:46.090288
algorithm97;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 21:26:47.090288
algorithm97;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 21:26:48.090288
algorithm97;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 21:26:49.090288
algorithm97;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 21:26:50.090288
algorithm97;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 21:26:51.090288
algorithm97;LAPACK.potrf_4.06e+06;4.06e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2022-12-21 21:26:52.090288
algorithm97;trsm_5.29e+07;5.29e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2022-12-21 21:26:53.090288
algorithm97;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp23 = (tmp219 tmp71);2022-12-21 21:26:54.090288
algorithm97;trsv_5.29e+04;5.29e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2022-12-21 21:26:55.090288
algorithm64;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 20:31:46.090288
algorithm64;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 20:31:47.090288
algorithm64;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 20:31:48.090288
algorithm64;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 20:31:49.090288
algorithm64;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 20:31:50.090288
algorithm64;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 20:31:51.090288
algorithm64;ml5, ml4 = LAPACK.syev_4.06e+07;4.06e+07;ml5, ml4 = LAPACK.syev!('V', 'L', ml4);(Z18 W19 Z18^T) = tmp14;2022-12-21 20:31:52.090288
algorithm64;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml6);tmp21 = (tmp56 tmp71);2022-12-21 20:31:53.090288
algorithm64;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml4, ml6, 0.0, ml7);tmp268 = (Z18^T tmp21);2022-12-21 20:31:54.090288
algorithm64;gemv_230;230;gemv!('N', 1.0, ml4, ml7, 0.0, ml8);tmp269 = (W19^-1 tmp268);2022-12-21 20:31:55.090288
algorithm35;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 19:43:26.090288
algorithm35;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 19:43:27.090288
algorithm35;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 19:43:28.090288
algorithm35;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 19:43:29.090288
algorithm35;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 19:43:30.090288
algorithm35;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 19:43:31.090288
algorithm35;ml4 = qr_3.24e+07;3.24e+07;ml4 = qr!(ml4);(Q16 R17) = tmp14;2022-12-21 19:43:32.090288
algorithm35;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2022-12-21 19:43:33.090288
algorithm35;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml6, ml5, 0.0, ml7);tmp25 = (Q16^T tmp21);2022-12-21 19:43:34.090288
algorithm35;trsv_5.29e+04;5.29e+04;trsv!('U', 'N', 'N', ml8, ml7);tmp24 = (R17^-1 tmp25);2022-12-21 19:43:35.090288
algorithm50;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 20:08:26.090288
algorithm50;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 20:08:27.090288
algorithm50;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2022-12-21 20:08:28.090288
algorithm50;ml4, ml3 = LAPACK.syev_4.06e+07;4.06e+07;ml4, ml3 = LAPACK.syev!('V', 'L', ml3);(Z18 W19 Z18^T) = tmp14;2022-12-21 20:08:29.090288
algorithm50;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 20:08:30.090288
algorithm50;gemv_4.6e+05;4.6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml5);tmp21 = (tmp12^T tmp68);2022-12-21 20:08:31.090288
algorithm50;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml3, ml5, 0.0, ml6);tmp268 = (Z18^T tmp21);2022-12-21 20:08:32.090288
algorithm50;gemv_230;230;gemv!('N', 1.0, ml3, ml6, 0.0, ml7);tmp269 = (W19^-1 tmp268);2022-12-21 20:08:33.090288
algorithm40;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 19:51:46.090288
algorithm40;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 19:51:47.090288
algorithm40;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 19:51:48.090288
algorithm40;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 19:51:49.090288
algorithm40;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 19:51:50.090288
algorithm40;ml4 = qr_3.24e+07;3.24e+07;ml4 = qr!(ml4);(Q16 R17) = tmp14;2022-12-21 19:51:51.090288
algorithm40;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 19:51:52.090288
algorithm40;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2022-12-21 19:51:53.090288
algorithm40;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml6, ml5, 0.0, ml7);tmp25 = (Q16^T tmp21);2022-12-21 19:51:54.090288
algorithm40;trsv_5.29e+04;5.29e+04;trsv!('U', 'N', 'N', ml8, ml7);tmp24 = (R17^-1 tmp25);2022-12-21 19:51:55.090288
algorithm11;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 19:03:26.090288
algorithm11;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 19:03:27.090288
algorithm11;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 19:03:28.090288
algorithm11;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 19:03:29.090288
algorithm11;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 19:03:30.090288
algorithm11;LAPACK.potrf_4.06e+06;4.06e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2022-12-21 19:03:31.090288
algorithm11;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 19:03:32.090288
algorithm11;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2022-12-21 19:03:33.090288
algorithm11;trsv_5.29e+04;5.29e+04;trsv!('L', 'N', 'N', ml4, ml5);tmp23 = (L15^-1 tmp21);2022-12-21 19:03:34.090288
algorithm11;trsv_5.29e+04;5.29e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2022-12-21 19:03:35.090288
algorithm25;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 19:26:46.090288
algorithm25;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 19:26:47.090288
algorithm25;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2022-12-21 19:26:48.090288
algorithm25;ml3 = qr_3.24e+07;3.24e+07;ml3 = qr!(ml3);(Q16 R17) = tmp14;2022-12-21 19:26:49.090288
algorithm25;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 19:26:50.090288
algorithm25;gemv_4.6e+05;4.6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2022-12-21 19:26:51.090288
algorithm25;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml5, ml4, 0.0, ml6);tmp25 = (Q16^T tmp21);2022-12-21 19:26:52.090288
algorithm25;trsv_5.29e+04;5.29e+04;trsv!('U', 'N', 'N', ml7, ml6);tmp24 = (R17^-1 tmp25);2022-12-21 19:26:53.090288
algorithm74;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 20:48:26.090288
algorithm74;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 20:48:27.090288
algorithm74;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 20:48:28.090288
algorithm74;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 20:48:29.090288
algorithm74;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 20:48:30.090288
algorithm74;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 20:48:31.090288
algorithm74;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2022-12-21 20:48:32.090288
algorithm74;ml6, ml4 = LAPACK.syev_4.06e+07;4.06e+07;ml6, ml4 = LAPACK.syev!('V', 'L', ml4);(Z18 W19 Z18^T) = tmp14;2022-12-21 20:48:33.090288
algorithm74;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml4, ml5, 0.0, ml7);tmp268 = (Z18^T tmp21);2022-12-21 20:48:34.090288
algorithm74;gemv_230;230;gemv!('N', 1.0, ml4, ml7, 0.0, ml8);tmp269 = (W19^-1 tmp268);2022-12-21 20:48:35.090288
algorithm87;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 21:10:06.090288
algorithm87;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 21:10:07.090288
algorithm87;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 21:10:08.090288
algorithm87;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 21:10:09.090288
algorithm87;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 21:10:10.090288
algorithm87;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 21:10:11.090288
algorithm87;LAPACK.potrf_4.06e+06;4.06e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2022-12-21 21:10:12.090288
algorithm87;trsm_5.29e+07;5.29e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2022-12-21 21:10:13.090288
algorithm87;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp23 = (tmp219 tmp71);2022-12-21 21:10:14.090288
algorithm87;trsv_5.29e+04;5.29e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2022-12-21 21:10:15.090288
algorithm8;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 18:58:26.090288
algorithm8;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 18:58:27.090288
algorithm8;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 18:58:28.090288
algorithm8;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2022-12-21 18:58:29.090288
algorithm8;gemv_4.6e+05;4.6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2022-12-21 18:58:30.090288
algorithm8;LAPACK.potrf_4.06e+06;4.06e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2022-12-21 18:58:31.090288
algorithm8;trsv_5.29e+04;5.29e+04;trsv!('L', 'N', 'N', ml3, ml4);tmp23 = (L15^-1 tmp21);2022-12-21 18:58:32.090288
algorithm8;trsv_5.29e+04;5.29e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2022-12-21 18:58:33.090288
algorithm54;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 20:15:06.090288
algorithm54;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 20:15:07.090288
algorithm54;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 20:15:08.090288
algorithm54;gemv_4.6e+05;4.6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml3);tmp21 = (tmp12^T tmp68);2022-12-21 20:15:09.090288
algorithm54;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 20:15:10.090288
algorithm54;ml5, ml4 = LAPACK.syev_4.06e+07;4.06e+07;ml5, ml4 = LAPACK.syev!('V', 'L', ml4);(Z18 W19 Z18^T) = tmp14;2022-12-21 20:15:11.090288
algorithm54;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml4, ml3, 0.0, ml6);tmp268 = (Z18^T tmp21);2022-12-21 20:15:12.090288
algorithm54;gemv_230;230;gemv!('N', 1.0, ml4, ml6, 0.0, ml7);tmp269 = (W19^-1 tmp268);2022-12-21 20:15:13.090288
algorithm93;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 21:20:06.090288
algorithm93;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 21:20:07.090288
algorithm93;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 21:20:08.090288
algorithm93;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 21:20:09.090288
algorithm93;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 21:20:10.090288
algorithm93;LAPACK.potrf_4.06e+06;4.06e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2022-12-21 21:20:11.090288
algorithm93;trsm_5.29e+07;5.29e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2022-12-21 21:20:12.090288
algorithm93;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 21:20:13.090288
algorithm93;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp23 = (tmp219 tmp71);2022-12-21 21:20:14.090288
algorithm93;trsv_5.29e+04;5.29e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2022-12-21 21:20:15.090288
algorithm31;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 19:36:46.090288
algorithm31;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 19:36:47.090288
algorithm31;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2022-12-21 19:36:48.090288
algorithm31;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 19:36:49.090288
algorithm31;gemv_4.6e+05;4.6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2022-12-21 19:36:50.090288
algorithm31;ml3 = qr_3.24e+07;3.24e+07;ml3 = qr!(ml3);(Q16 R17) = tmp14;2022-12-21 19:36:51.090288
algorithm31;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml5, ml4, 0.0, ml6);tmp25 = (Q16^T tmp21);2022-12-21 19:36:52.090288
algorithm31;trsv_5.29e+04;5.29e+04;trsv!('U', 'N', 'N', ml7, ml6);tmp24 = (R17^-1 tmp25);2022-12-21 19:36:53.090288
algorithm60;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 20:25:06.090288
algorithm60;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 20:25:07.090288
algorithm60;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 20:25:08.090288
algorithm60;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 20:25:09.090288
algorithm60;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 20:25:10.090288
algorithm60;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 20:25:11.090288
algorithm60;ml5, ml4 = LAPACK.syev_4.06e+07;4.06e+07;ml5, ml4 = LAPACK.syev!('V', 'L', ml4);(Z18 W19 Z18^T) = tmp14;2022-12-21 20:25:12.090288
algorithm60;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml6);tmp21 = (tmp56 tmp71);2022-12-21 20:25:13.090288
algorithm60;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml4, ml6, 0.0, ml7);tmp268 = (Z18^T tmp21);2022-12-21 20:25:14.090288
algorithm60;gemv_230;230;gemv!('N', 1.0, ml4, ml7, 0.0, ml8);tmp269 = (W19^-1 tmp268);2022-12-21 20:25:15.090288
algorithm70;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 20:41:46.090288
algorithm70;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 20:41:47.090288
algorithm70;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 20:41:48.090288
algorithm70;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 20:41:49.090288
algorithm70;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 20:41:50.090288
algorithm70;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml4);tmp21 = (tmp56 tmp71);2022-12-21 20:41:51.090288
algorithm70;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml5);tmp14 = (tmp12^T tmp12);2022-12-21 20:41:52.090288
algorithm70;ml6, ml5 = LAPACK.syev_4.06e+07;4.06e+07;ml6, ml5 = LAPACK.syev!('V', 'L', ml5);(Z18 W19 Z18^T) = tmp14;2022-12-21 20:41:53.090288
algorithm70;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml5, ml4, 0.0, ml7);tmp268 = (Z18^T tmp21);2022-12-21 20:41:54.090288
algorithm70;gemv_230;230;gemv!('N', 1.0, ml5, ml7, 0.0, ml8);tmp269 = (W19^-1 tmp268);2022-12-21 20:41:55.090288
algorithm21;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 19:20:06.090288
