case:concept:name;concept:name;concept:flops;concept:kernel;concept:operation;timestamp:start
algorithm73;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 18:56:44.129680
algorithm73;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 18:56:45.129680
algorithm73;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 18:56:46.129680
algorithm73;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 18:56:47.129680
algorithm73;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 18:56:48.129680
algorithm73;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 18:56:49.129680
algorithm73;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 18:56:50.129680
algorithm73;ml6, ml4 = LAPACK.syev_1.13e+07;1.13e+07;ml6, ml4 = LAPACK.syev!('V', 'L', ml4);(Z18 W19 Z18^T) = tmp14;2023-02-06 18:56:51.129680
algorithm73;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml4, ml5, 0.0, ml7);tmp268 = (Z18^T tmp21);2023-02-06 18:56:52.129680
algorithm73;gemv_150;150;gemv!('N', 1.0, ml4, ml7, 0.0, ml8);tmp269 = (W19^-1 tmp268);2023-02-06 18:56:53.129680
algorithm82;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 19:11:44.129680
algorithm82;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 19:11:45.129680
algorithm82;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 19:11:46.129680
algorithm82;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml3);tmp21 = (tmp12^T tmp68);2023-02-06 19:11:47.129680
algorithm82;gemm_4.5e+07;4.5e+07;gemm!('T', 'N', 1.0, ml0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 19:11:48.129680
algorithm82;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 19:11:49.129680
algorithm82;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml4, ml3);tmp23 = (L15^-1 tmp21);2023-02-06 19:11:50.129680
algorithm82;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml3);tmp24 = (L15^-T tmp23);2023-02-06 19:11:51.129680
algorithm79;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 19:06:44.129680
algorithm79;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 19:06:45.129680
algorithm79;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 19:06:46.129680
algorithm79;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 19:06:47.129680
algorithm79;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 19:06:48.129680
algorithm79;trsm_2.25e+07;2.25e+07;trsm!('R', 'L', 'T', 'N', 1.0, ml3, ml0);tmp70 = (tmp12 L15^-T);2023-02-06 19:06:49.129680
algorithm79;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp23 = (tmp70^T tmp68);2023-02-06 19:06:50.129680
algorithm79;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2023-02-06 19:06:51.129680
algorithm29;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:43:24.129680
algorithm29;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:43:25.129680
algorithm29;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:43:26.129680
algorithm29;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml3);tmp21 = (tmp12^T tmp68);2023-02-06 17:43:27.129680
algorithm29;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:43:28.129680
algorithm29;ml4 = qr_9e+06;9e+06;ml4 = qr!(ml4);(Q16 R17) = tmp14;2023-02-06 17:43:29.129680
algorithm29;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml5, ml3, 0.0, ml6);tmp25 = (Q16^T tmp21);2023-02-06 17:43:30.129680
algorithm29;trsv_2.25e+04;2.25e+04;trsv!('U', 'N', 'N', ml7, ml6);tmp24 = (R17^-1 tmp25);2023-02-06 17:43:31.129680
algorithm19;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:26:44.129680
algorithm19;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:26:45.129680
algorithm19;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:26:46.129680
algorithm19;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:26:47.129680
algorithm19;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:26:48.129680
algorithm19;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 17:26:49.129680
algorithm19;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 17:26:50.129680
algorithm19;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 17:26:51.129680
algorithm19;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml4, ml5);tmp23 = (L15^-1 tmp21);2023-02-06 17:26:52.129680
algorithm19;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 17:26:53.129680
algorithm32;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:48:24.129680
algorithm32;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:48:25.129680
algorithm32;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:48:26.129680
algorithm32;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml3);tmp21 = (tmp12^T tmp68);2023-02-06 17:48:27.129680
algorithm32;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:48:28.129680
algorithm32;ml4 = qr_9e+06;9e+06;ml4 = qr!(ml4);(Q16 R17) = tmp14;2023-02-06 17:48:29.129680
algorithm32;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml5, ml3, 0.0, ml6);tmp25 = (Q16^T tmp21);2023-02-06 17:48:30.129680
algorithm32;trsv_2.25e+04;2.25e+04;trsv!('U', 'N', 'N', ml7, ml6);tmp24 = (R17^-1 tmp25);2023-02-06 17:48:31.129680
algorithm61;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 18:36:44.129680
algorithm61;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 18:36:45.129680
algorithm61;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 18:36:46.129680
algorithm61;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 18:36:47.129680
algorithm61;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 18:36:48.129680
algorithm61;ml5, ml4 = LAPACK.syev_1.13e+07;1.13e+07;ml5, ml4 = LAPACK.syev!('V', 'L', ml4);(Z18 W19 Z18^T) = tmp14;2023-02-06 18:36:49.129680
algorithm61;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 18:36:50.129680
algorithm61;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml6);tmp21 = (tmp56 tmp71);2023-02-06 18:36:51.129680
algorithm61;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml4, ml6, 0.0, ml7);tmp268 = (Z18^T tmp21);2023-02-06 18:36:52.129680
algorithm61;gemv_150;150;gemv!('N', 1.0, ml4, ml7, 0.0, ml8);tmp269 = (W19^-1 tmp268);2023-02-06 18:36:53.129680
algorithm80;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 19:08:24.129680
algorithm80;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 19:08:25.129680
algorithm80;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 19:08:26.129680
algorithm80;gemm_4.5e+07;4.5e+07;gemm!('T', 'N', 1.0, ml0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 19:08:27.129680
algorithm80;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 19:08:28.129680
algorithm80;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 19:08:29.129680
algorithm80;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml3, ml4);tmp23 = (L15^-1 tmp21);2023-02-06 19:08:30.129680
algorithm80;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2023-02-06 19:08:31.129680
algorithm48;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 18:15:04.129680
algorithm48;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 18:15:05.129680
algorithm48;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 18:15:06.129680
algorithm48;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 18:15:07.129680
algorithm48;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 18:15:08.129680
algorithm48;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 18:15:09.129680
algorithm48;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 18:15:10.129680
algorithm48;ml4 = qr_9e+06;9e+06;ml4 = qr!(ml4);(Q16 R17) = tmp14;2023-02-06 18:15:11.129680
algorithm48;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml6, ml5, 0.0, ml7);tmp25 = (Q16^T tmp21);2023-02-06 18:15:12.129680
algorithm48;trsv_2.25e+04;2.25e+04;trsv!('U', 'N', 'N', ml8, ml7);tmp24 = (R17^-1 tmp25);2023-02-06 18:15:13.129680
algorithm45;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 18:10:04.129680
algorithm45;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 18:10:05.129680
algorithm45;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 18:10:06.129680
algorithm45;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 18:10:07.129680
algorithm45;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 18:10:08.129680
algorithm45;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml4);tmp21 = (tmp56 tmp71);2023-02-06 18:10:09.129680
algorithm45;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml5);tmp14 = (tmp12^T tmp12);2023-02-06 18:10:10.129680
algorithm45;ml5 = qr_9e+06;9e+06;ml5 = qr!(ml5);(Q16 R17) = tmp14;2023-02-06 18:10:11.129680
algorithm45;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml6, ml4, 0.0, ml7);tmp25 = (Q16^T tmp21);2023-02-06 18:10:12.129680
algorithm45;trsv_2.25e+04;2.25e+04;trsv!('U', 'N', 'N', ml8, ml7);tmp24 = (R17^-1 tmp25);2023-02-06 18:10:13.129680
algorithm68;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 18:48:24.129680
algorithm68;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 18:48:25.129680
algorithm68;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 18:48:26.129680
algorithm68;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 18:48:27.129680
algorithm68;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 18:48:28.129680
algorithm68;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 18:48:29.129680
algorithm68;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 18:48:30.129680
algorithm68;ml6, ml4 = LAPACK.syev_1.13e+07;1.13e+07;ml6, ml4 = LAPACK.syev!('V', 'L', ml4);(Z18 W19 Z18^T) = tmp14;2023-02-06 18:48:31.129680
algorithm68;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml4, ml5, 0.0, ml7);tmp268 = (Z18^T tmp21);2023-02-06 18:48:32.129680
algorithm68;gemv_150;150;gemv!('N', 1.0, ml4, ml7, 0.0, ml8);tmp269 = (W19^-1 tmp268);2023-02-06 18:48:33.129680
algorithm92;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 19:28:24.129680
algorithm92;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 19:28:25.129680
algorithm92;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 19:28:26.129680
algorithm92;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 19:28:27.129680
algorithm92;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 19:28:28.129680
algorithm92;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 19:28:29.129680
algorithm92;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 19:28:30.129680
algorithm92;trsm_2.25e+07;2.25e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2023-02-06 19:28:31.129680
algorithm92;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp23 = (tmp219 tmp71);2023-02-06 19:28:32.129680
algorithm92;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 19:28:33.129680
algorithm34;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:51:44.129680
algorithm34;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:51:45.129680
algorithm34;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:51:46.129680
algorithm34;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:51:47.129680
algorithm34;ml4 = qr_9e+06;9e+06;ml4 = qr!(ml4);(Q16 R17) = tmp14;2023-02-06 17:51:48.129680
algorithm34;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:51:49.129680
algorithm34;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 17:51:50.129680
algorithm34;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 17:51:51.129680
algorithm34;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml6, ml5, 0.0, ml7);tmp25 = (Q16^T tmp21);2023-02-06 17:51:52.129680
algorithm34;trsv_2.25e+04;2.25e+04;trsv!('U', 'N', 'N', ml8, ml7);tmp24 = (R17^-1 tmp25);2023-02-06 17:51:53.129680
algorithm44;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 18:08:24.129680
algorithm44;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 18:08:25.129680
algorithm44;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 18:08:26.129680
algorithm44;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 18:08:27.129680
algorithm44;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 18:08:28.129680
algorithm44;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 18:08:29.129680
algorithm44;ml4 = qr_9e+06;9e+06;ml4 = qr!(ml4);(Q16 R17) = tmp14;2023-02-06 18:08:30.129680
algorithm44;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 18:08:31.129680
algorithm44;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml6, ml5, 0.0, ml7);tmp25 = (Q16^T tmp21);2023-02-06 18:08:32.129680
algorithm44;trsv_2.25e+04;2.25e+04;trsv!('U', 'N', 'N', ml8, ml7);tmp24 = (R17^-1 tmp25);2023-02-06 18:08:33.129680
algorithm22;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:31:44.129680
algorithm22;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:31:45.129680
algorithm22;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:31:46.129680
algorithm22;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:31:47.129680
algorithm22;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 17:31:48.129680
algorithm22;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:31:49.129680
algorithm22;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 17:31:50.129680
algorithm22;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 17:31:51.129680
algorithm22;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml4, ml5);tmp23 = (L15^-1 tmp21);2023-02-06 17:31:52.129680
algorithm22;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 17:31:53.129680
algorithm12;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:15:04.129680
algorithm12;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:15:05.129680
algorithm12;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:15:06.129680
algorithm12;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:15:07.129680
algorithm12;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 17:15:08.129680
algorithm12;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:15:09.129680
algorithm12;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 17:15:10.129680
algorithm12;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 17:15:11.129680
algorithm12;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml4, ml5);tmp23 = (L15^-1 tmp21);2023-02-06 17:15:12.129680
algorithm12;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 17:15:13.129680
algorithm89;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 19:23:24.129680
algorithm89;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 19:23:25.129680
algorithm89;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 19:23:26.129680
algorithm89;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 19:23:27.129680
algorithm89;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 19:23:28.129680
algorithm89;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 19:23:29.129680
algorithm89;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 19:23:30.129680
algorithm89;trsm_2.25e+07;2.25e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2023-02-06 19:23:31.129680
algorithm89;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp23 = (tmp219 tmp71);2023-02-06 19:23:32.129680
algorithm89;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 19:23:33.129680
algorithm43;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 18:06:44.129680
algorithm43;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 18:06:45.129680
algorithm43;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 18:06:46.129680
algorithm43;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 18:06:47.129680
algorithm43;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 18:06:48.129680
algorithm43;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 18:06:49.129680
algorithm43;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 18:06:50.129680
algorithm43;ml4 = qr_9e+06;9e+06;ml4 = qr!(ml4);(Q16 R17) = tmp14;2023-02-06 18:06:51.129680
algorithm43;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml6, ml5, 0.0, ml7);tmp25 = (Q16^T tmp21);2023-02-06 18:06:52.129680
algorithm43;trsv_2.25e+04;2.25e+04;trsv!('U', 'N', 'N', ml8, ml7);tmp24 = (R17^-1 tmp25);2023-02-06 18:06:53.129680
algorithm13;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:16:44.129680
algorithm13;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:16:45.129680
algorithm13;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:16:46.129680
algorithm13;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:16:47.129680
algorithm13;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:16:48.129680
algorithm13;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 17:16:49.129680
algorithm13;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 17:16:50.129680
